has_job_experience,requires_job_training,full_time_position,company_age,no_of_employees,annual_wage,application_year,application_month,decision_date,case_status,processing_time_days,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,region_of_employment_Island,region_of_employment_Midwest,region_of_employment_Northeast,region_of_employment_South,region_of_employment_West,education_of_employee_Bachelor,education_of_employee_Doctorate,education_of_employee_High School,education_of_employee_Master
1,0,1,19,3496,122222.53,2020,1,2020-01-18,1,15,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,1,82,2298,100367.76,2016,9,2016-10-13,0,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,9,4861,121453.77,2022,4,2022-05-29,1,52,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,1,13,1046,1831177.088,2022,9,2022-11-08,0,50,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1,1,1,21,1891,50949.96,2020,3,2020-06-19,1,87,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,24,1844,56297.44,2023,10,2024-03-05,1,143,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,16,2556,39891.3,2022,1,2022-01-31,1,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,25,405,3651.87,2020,8,2020-11-17,0,103,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,7,1588,188839.27,2018,2,2018-05-27,1,104,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,105,1480,120147.94,2022,10,2023-02-19,1,115,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,23,3306,78911.95,2022,1,2022-05-02,1,103,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,13,404,136941.67,2021,5,2021-05-22,1,15,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1,1,38,463,135666.51,2019,6,2019-10-08,1,126,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,1,118,3114,157624.89,2020,5,2020-07-20,1,69,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,59,828,1549939.04,2023,1,2023-04-04,1,77,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0,1,18,1437,634555.792,2023,4,2023-08-26,1,128,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,1,8,1994,82251.74,2017,1,2017-03-14,1,46,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,43,2780,71322.6,2022,5,2022-08-31,1,103,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,1,69,3957,138155.24,2018,8,2018-10-13,1,55,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,127,509,46405.51,2020,6,2020-07-11,1,20,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,28,1624,61512.15,2017,4,2017-05-10,1,15,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,1,21,3070,9494.03,2017,9,2018-02-06,1,141,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,42,1786,1912180.608,2016,7,2016-09-25,1,83,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,1,41,1836,1737388.64,2016,6,2016-11-04,0,152,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,1,1,180,3002,1350.06,2018,12,2019-04-18,1,125,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,129,1359,37856.41,2021,12,2022-01-16,1,36,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,1,1,46,2989,42586.51,2017,7,2017-10-02,1,89,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,1,16,367,37782.57,2018,7,2018-08-30,0,54,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,42,4658,102325.47,2018,10,2019-01-20,1,102,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,1,20,1741,59524.97,2020,11,2021-01-18,0,56,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,1,12,2507,215450.45,2020,4,2020-07-08,0,69,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,24,48082,50756.08,2024,10,2024-12-01,1,47,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,12,334,106463.01,2020,6,2020-08-18,1,55,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,1,15,1971,22535.5,2022,12,2023-04-16,0,131,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,11,865,73402.86,2021,5,2021-06-07,1,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,1,25,3227,48411.72,2017,5,2017-08-25,0,108,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,25,2868,165081.08,2019,4,2019-04-19,1,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,46,3928,1074329.568,2019,4,2019-08-27,1,144,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,0,1,33,1033,51030.28,2023,2,2023-05-14,1,82,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,1,30,44,66472.41,2024,2,2024-05-13,1,101,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,1,14,5349,18269.23,2016,7,2016-12-23,1,150,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,37,4032,271877.51,2016,3,2016-06-14,1,95,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,17,3374,130443.9,2016,4,2016-04-24,1,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,31,1755,94103.42,2023,5,2023-07-20,1,60,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,1,7,3275,8592.03,2019,1,2019-03-20,1,72,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,0,1,23,3541,169221.65,2017,2,2017-04-28,1,82,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,1,53,3814,50827.99,2017,1,2017-02-27,0,35,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,0,1,19,2803,20645.46,2017,5,2017-07-01,1,59,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,0,1,22,3232,2314.0,2019,6,2019-10-27,1,128,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,27,649,306030.4,2023,5,2023-07-16,0,75,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,1,1,21,3146,32973.26,2024,6,2024-07-09,0,35,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,20,527,40150.6,2020,11,2021-02-18,1,87,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,15,6586,25820.86,2019,11,2019-12-24,1,32,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,6,2945,10649.97,2016,7,2016-09-17,0,54,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,9,391,114595.69,2018,8,2018-10-26,0,72,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,16,4880,32662.49,2021,2,2021-04-28,1,85,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,18,2836,68267.28,2018,9,2018-10-03,1,15,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,151,2222,1467392.368,2016,10,2016-11-27,1,52,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,32,20174,32540.1,2016,11,2016-12-15,1,35,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,1,14,2049,15868.6,2017,1,2017-06-12,0,153,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,1,4,1145,105275.49,2017,10,2017-12-03,1,52,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,8,1474,8455.57,2016,3,2016-04-15,1,39,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,11,372,87039.57,2016,6,2016-09-01,1,89,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,18,5135,78054.28,2019,3,2019-06-25,1,90,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,97,559,98786.62,2016,1,2016-03-07,1,39,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,1,24,2698,573494.896,2024,7,2024-11-04,1,96,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0,1,181,398,15371.82,2019,10,2019-12-21,1,74,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,30,18,23609.84,2023,4,2023-07-13,1,83,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,200,4030,135074.79,2017,9,2018-01-25,0,124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,110,2778,63642.68,2018,4,2018-09-23,0,156,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,36,1465,80723.95,2023,10,2023-11-24,1,54,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,0,1,8,1003,21160.66,2018,6,2018-09-18,1,90,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,37,3282,97698.65,2024,3,2024-07-23,0,134,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,8,1414,257916.69,2016,8,2016-08-22,0,15,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,10,1875,23961.61,2022,6,2022-09-07,0,81,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0,1,19,5874,86703.43,2016,1,2016-03-20,0,72,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,1,22,3903,100133.13,2018,1,2018-04-17,1,80,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,22,17389,21609.33,2018,1,2018-05-18,1,132,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,1,29,2991,122019.09,2024,8,2024-09-15,1,41,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,8,184,135086.62,2019,11,2020-01-03,1,45,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,0,1,6,2351,41500.95,2018,3,2018-03-26,1,15,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,36,153,1502367.984,2019,1,2019-03-06,1,42,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1,0,1,21,3598,71366.82,2020,9,2020-12-29,1,99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,18,3307,34480.6,2017,3,2017-07-29,0,120,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0,1,200,1779,44463.13,2018,6,2018-06-27,0,15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0,1,7,883,155273.86,2021,10,2022-02-08,0,101,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,9,1876,12122.78,2017,11,2017-12-15,1,15,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,0,1,68,1829,23587.42,2016,12,2017-03-23,0,112,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,133,3054,113419.39,2018,10,2019-02-24,1,118,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,1,7,2877,83608.9,2020,9,2020-09-28,1,15,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,0,0,23,3970,134727.08,2018,1,2018-04-17,1,76,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,0,1,108,5576,44396.01,2016,2,2016-02-24,1,21,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,24,1040,88257.52,2023,3,2023-06-11,1,87,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,1,14,2609,53485.04,2019,5,2019-08-11,0,74,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0,1,18,4143,137015.28,2016,5,2016-07-10,1,54,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,1,7,267,89254.29,2018,9,2018-12-20,1,84,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,21,5677,114984.64,2022,11,2023-02-28,1,96,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,110,3624,84835.71,2018,7,2018-08-13,0,15,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,20,4475,109641.18,2024,9,2024-10-11,1,15,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,16,3411,96261.1,2023,12,2024-05-15,0,152,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,1,8,102284,426110.04800000007,2016,8,2016-09-23,0,53,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,6,5700,58532.52,2019,9,2020-02-13,1,150,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,216,3795,52867.41,2020,6,2020-11-20,0,155,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,1,20,360,7592.29,2016,1,2016-02-04,0,33,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,0,1,84,2009,73810.32,2017,10,2018-02-10,1,126,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,26,-11,62681.25,2020,8,2020-12-10,1,129,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,1,7,1282,132265.58,2018,5,2018-09-05,1,100,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0,1,11,557,1636123.424,2020,1,2020-03-12,1,64,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,168,4206,130565.83,2021,11,2022-01-10,1,64,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,1,10,4369,61103.17,2022,10,2023-02-06,1,121,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0,1,23,539,92663.34,2016,7,2016-08-27,1,33,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,17,3986,15907.15,2017,12,2018-05-19,1,145,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,12,4986,8800.99,2019,6,2019-09-28,1,93,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,20,2243,79522.02,2018,3,2018-06-19,1,98,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,24,1060,134226.72,2023,9,2023-10-27,1,52,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,16,3381,102671.62,2023,11,2024-01-29,1,87,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0,0,21,1551,38130.4,2016,7,2016-12-19,0,163,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,78,304,19951.82,2018,12,2019-04-12,1,125,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,15,4923,115026.7,2016,6,2016-09-25,0,87,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,119,5491,26730.63,2024,3,2024-06-19,1,104,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,1,28,532,105275.12,2022,10,2023-01-13,1,90,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,1,97,154,28601.68,2017,2,2017-03-14,0,40,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,24,1694,41723.9,2018,9,2018-11-25,1,61,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,27,966,99579.54,2019,1,2019-02-01,1,15,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,137,3524,180939.8,2022,4,2022-06-22,1,59,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,1,15,2444,117333.93,2021,9,2021-11-25,1,67,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,90,5001,1876853.056,2023,9,2023-11-21,1,63,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,21,305,97349.25,2016,2,2016-05-01,1,72,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,13,819,45363.79,2022,11,2022-12-26,1,38,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,1,25,117877,120306.98,2022,10,2022-11-22,1,50,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,19,3515,57358.94,2024,8,2025-01-01,1,135,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,70,5525,61599.94,2019,9,2019-12-24,1,100,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,70,4252,146425.76,2023,4,2023-07-02,0,82,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,60,2563,76930.34,2021,3,2021-05-25,1,59,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,1,52,88751,73001.22,2020,11,2021-02-27,1,89,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,99,2186,137713.41,2024,1,2024-05-16,1,136,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,37,505,83747.92,2018,3,2018-04-05,1,15,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,11,2333,126593.79,2017,1,2017-01-19,0,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,0,1,11,2668,962791.024,2019,12,2020-05-13,0,135,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,19,2287,135191.7,2022,12,2023-01-06,1,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,16,856,5777931.12,2022,4,2022-05-11,1,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,19,1569,107862.99,2024,2,2024-03-16,1,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,11,16,55016.22,2016,5,2016-07-15,0,58,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,1,43,4547,90670.38,2021,6,2021-10-02,0,106,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,1,97,1522,44123.31,2017,1,2017-05-06,1,114,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,23,1870,6559.01,2023,1,2023-05-06,1,102,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,17,2007,20108.95,2020,2,2020-05-05,0,91,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,25,93,71995.63,2024,6,2024-08-19,0,50,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,1,167,2243,34482.61,2020,6,2020-11-05,1,131,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0,1,9,235,130562.97,2023,6,2023-07-20,0,30,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,23,3517,242049.6,2023,5,2023-08-25,0,91,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,23,785,84000.59,2018,12,2019-01-03,1,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,14,793,100743.36,2024,2,2024-05-19,1,92,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,29,1723,102134.5,2024,8,2024-09-27,1,40,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,1,9,1022,1454058.7359999998,2016,3,2016-05-05,0,35,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,1,27,3630,48657.18,2023,2,2023-03-24,1,26,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,35,3019,16036.49,2022,1,2022-05-22,1,137,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,46,3080,8988.59,2022,10,2022-12-06,1,47,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,1,13,4781,545.11,2021,8,2022-01-19,1,151,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,1,18,95,1999980.3200000003,2021,6,2021-07-16,0,29,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,16,4339,93780.3,2020,11,2020-12-10,1,15,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,12,1046,119543.27,2021,8,2021-12-13,0,116,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,1,76,1238,135678.88,2022,4,2022-07-22,1,108,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,18,3386,92980.77,2018,1,2018-02-16,1,46,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1,1,7,87088,103860.05,2016,3,2016-04-02,1,15,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,20,3445,281424.0,2021,4,2021-05-06,0,32,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,1,1,53,2726,65214.95,2017,12,2018-03-25,0,92,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,40,875,49319.97,2019,7,2019-12-07,1,137,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,60,3491,58078.33,2022,9,2023-01-02,0,112,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,130,28794,49173.15,2020,3,2020-05-14,1,48,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,20,3592,108587.07,2017,5,2017-08-11,1,95,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,1,32,3219,314156.06,2021,9,2021-11-15,1,50,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,17,2939,106378.15,2016,11,2017-01-05,1,63,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,29,1925,77803.04,2024,6,2024-10-19,1,139,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,15,1673,67018.14,2021,7,2021-09-08,0,48,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,32,41,6723.92,2016,8,2017-01-22,1,159,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,1,1,10,270,90027.98,2020,3,2020-03-27,1,15,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,12,2044,22412.72,2017,10,2017-11-23,1,23,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,0,1,127,22,469110.512,2017,1,2017-06-17,1,150,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,1,1,24,1864,96831.56,2021,4,2021-08-14,0,122,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,185,1641,101267.72,2023,1,2023-01-18,1,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,96,2364,29199.38,2024,3,2024-06-24,1,109,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,50,121,61149.76,2018,5,2018-06-20,1,29,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,0,1,15,1104,143798.9,2023,6,2023-06-23,1,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,19,426,65237.94,2020,2,2020-06-05,0,97,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,18,2346,44785.81,2021,3,2021-07-18,1,126,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,21,2296,70370.46,2019,6,2019-10-05,1,123,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,18,2229,76264.57,2017,8,2017-10-16,1,56,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,128,2087,68854.86,2019,4,2019-05-13,1,39,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,14,1570,96988.16,2024,12,2025-04-02,1,114,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,23,2313,92219.53,2022,11,2023-01-21,0,54,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,1,1,92,817,100176.23,2018,5,2018-05-29,0,28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,29,2053,14905.39,2023,12,2024-03-28,1,117,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,0,1,40,3164,115051.81,2017,7,2017-10-21,1,106,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,24,306,57529.92,2019,12,2020-01-16,1,44,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,14,2664,76416.02,2018,4,2018-07-21,0,99,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,34,2586,7242.39,2018,6,2018-08-27,0,74,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,1,22,4403,21175.9,2017,12,2018-03-01,1,79,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,18,2691,103676.9,2024,10,2025-02-03,1,102,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,1,54,4632,76955.63,2022,12,2023-03-17,0,99,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,20,3360,1841536.3200000003,2022,2,2022-03-26,0,46,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,0,1,34,1822,63614.32,2024,3,2024-05-15,1,70,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,59,110,128831.85,2018,11,2019-01-24,1,67,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,1,19,863,58404.72,2020,5,2020-10-04,1,142,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,26,3241,256152.0,2019,11,2020-03-26,1,119,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0,1,23,20938,114533.81,2020,11,2020-12-01,1,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,1,16,1591,103304.99,2017,9,2017-11-29,1,68,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,1,17,387,96293.17,2021,8,2021-10-25,1,77,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,22,446,96177.74,2020,6,2020-09-09,0,87,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,1,45,4003,37307.76,2024,1,2024-03-08,1,61,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,20,2445,105411.81,2021,7,2021-10-05,1,91,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1,1,38,1110,67912.46,2019,1,2019-03-18,1,74,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,26,1045,73663.12,2024,6,2024-10-15,1,126,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,35,4236,123490.53,2021,10,2021-12-08,1,59,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,1,15,925,87566.09,2016,3,2016-07-06,1,104,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,20,1983,79534.84,2018,10,2018-11-07,1,28,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,1,9,1570,70333.09,2022,1,2022-05-14,1,128,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,49,4692,114520.87,2017,3,2017-08-23,1,147,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0,1,40,833,186260.87,2024,5,2024-10-01,1,125,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,16,5326,57342.06,2021,3,2021-06-08,1,93,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,16,597,106581.18,2018,5,2018-09-13,0,110,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,15,3084,30642.2,2023,11,2024-02-04,1,94,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1,1,53,1201,73460.91,2018,10,2019-02-22,0,136,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
